time,status,value
2025-05-27 09:15:05,200,259.0
2025-05-27 09:15:35,200,259.0
2025-05-27 09:16:05,200,259.0
2025-05-27 09:16:35,200,259.0
2025-05-27 09:17:05,200,259.0
2025-05-27 09:17:35,200,259.0
2025-05-27 09:18:05,200,259.0
2025-05-27 09:18:35,200,259.0
2025-05-27 09:19:05,200,259.0
2025-05-27 09:19:35,200,259.0
2025-05-27 09:20:05,200,259.0
2025-05-27 09:20:35,200,259.0
2025-05-27 09:21:05,200,259.0
2025-05-27 09:21:35,200,259.0
2025-05-27 09:22:05,200,259.0
2025-05-27 09:22:35,200,259.0
2025-05-27 09:23:05,200,259.0
2025-05-27 09:23:35,200,259.0
2025-05-27 09:24:05,200,259.0
2025-05-27 09:24:35,200,259.0
2025-05-27 09:25:05,200,259.0
2025-05-27 09:25:35,200,259.0
2025-05-27 09:26:05,200,259.0
2025-05-27 09:26:35,200,259.0
2025-05-27 09:27:05,200,259.0
2025-05-27 09:27:35,200,259.0
2025-05-27 09:28:05,200,259.0
2025-05-27 09:28:35,200,259.0
2025-05-27 09:29:05,200,259.0
2025-05-27 09:29:35,200,259.0
2025-05-27 09:30:05,200,259.0
2025-05-27 09:30:35,200,259.0
2025-05-27 09:31:05,200,259.0
2025-05-27 09:31:35,200,259.0
2025-05-27 09:32:05,200,259.0
2025-05-27 09:32:35,200,259.0
2025-05-27 09:33:05,200,259.0
2025-05-27 09:33:35,200,259.0
2025-05-27 09:34:05,200,259.0
2025-05-27 09:34:35,200,259.0
2025-05-27 09:35:05,200,259.0
2025-05-27 09:35:35,200,259.0
2025-05-27 09:36:05,200,259.0
2025-05-27 09:36:35,200,259.0
2025-05-27 09:37:05,200,259.0
2025-05-27 09:37:35,200,259.0
2025-05-27 09:38:05,200,259.0
2025-05-27 09:38:35,200,259.0
2025-05-27 09:39:05,200,259.0
2025-05-27 09:39:35,200,259.0
2025-05-27 09:40:05,200,259.0
2025-05-27 09:40:35,200,259.0
2025-05-27 09:41:05,200,259.0
2025-05-27 09:41:35,200,259.0
2025-05-27 09:42:05,200,259.0
2025-05-27 09:42:35,200,259.0
2025-05-27 09:43:05,200,259.0
2025-05-27 09:43:35,200,259.0
2025-05-27 09:44:05,200,259.0
2025-05-27 09:44:35,200,259.0
2025-05-27 09:45:05,200,259.0
2025-05-27 09:45:35,200,259.0
2025-05-27 09:46:05,200,259.0
2025-05-27 09:46:35,200,259.0
2025-05-27 09:47:05,200,259.0
2025-05-27 09:47:35,200,259.0
2025-05-27 09:48:05,200,259.0
2025-05-27 09:48:35,200,259.0
2025-05-27 09:49:05,200,259.0
2025-05-27 09:49:35,200,259.0
2025-05-27 09:50:05,200,259.0
2025-05-27 09:50:35,200,259.0
2025-05-27 09:51:05,200,259.0
2025-05-27 09:51:35,200,259.0
2025-05-27 09:52:05,200,259.0
2025-05-27 09:52:35,200,259.0
2025-05-27 09:53:05,200,259.0
2025-05-27 09:53:35,200,259.0
2025-05-27 09:54:05,200,259.0
2025-05-27 09:54:35,200,259.0
2025-05-27 09:55:05,200,259.0
2025-05-27 09:55:35,200,259.0
2025-05-27 09:56:05,200,259.0
2025-05-27 09:56:35,200,259.0
2025-05-27 09:57:05,200,259.0
2025-05-27 09:57:35,200,259.0
2025-05-27 09:58:05,200,259.0
2025-05-27 09:58:35,200,259.0
2025-05-27 09:59:05,200,259.0
2025-05-27 09:59:35,200,259.0
2025-05-27 10:00:05,200,259.0
2025-05-27 10:00:35,200,259.0
2025-05-27 10:01:05,200,259.0
2025-05-27 10:01:35,200,259.0
2025-05-27 10:02:05,200,259.0
2025-05-27 10:02:35,200,259.0
2025-05-27 10:03:05,200,259.0
2025-05-27 10:03:35,200,259.0
2025-05-27 10:04:05,200,259.0
2025-05-27 10:04:35,200,259.0
2025-05-27 10:05:05,200,259.0
2025-05-27 10:05:35,200,259.0
2025-05-27 10:06:05,200,259.0
2025-05-27 10:06:35,200,259.0
2025-05-27 10:07:05,200,259.0
2025-05-27 10:07:35,200,259.0
2025-05-27 10:08:05,200,259.0
2025-05-27 10:08:35,200,259.0
2025-05-27 10:09:05,200,259.0
2025-05-27 10:09:35,200,259.0
2025-05-27 10:10:05,200,259.0
2025-05-27 10:10:35,200,259.0
2025-05-27 10:11:05,200,259.0
2025-05-27 10:11:35,200,259.0
2025-05-27 10:12:05,200,259.0
2025-05-27 10:12:35,200,259.0
2025-05-27 10:13:05,200,259.0
2025-05-27 10:13:35,200,259.0
2025-05-27 10:14:05,200,259.0
2025-05-27 10:14:35,200,259.0
2025-05-27 10:15:05,200,259.0
2025-05-27 10:15:35,200,259.0
2025-05-27 10:16:05,200,259.0
2025-05-27 10:16:35,200,259.0
2025-05-27 10:17:05,200,259.0
2025-05-27 10:17:35,200,259.0
2025-05-27 10:18:05,200,259.0
2025-05-27 10:18:35,200,259.0
2025-05-27 10:19:05,200,259.0
2025-05-27 10:19:35,200,259.0
2025-05-27 10:20:05,200,259.0
2025-05-27 10:20:35,200,259.0
2025-05-27 10:21:05,200,259.0
2025-05-27 10:21:35,200,259.0
2025-05-27 10:22:05,200,259.0
2025-05-27 10:22:35,200,259.0
2025-05-27 10:23:05,200,259.0
2025-05-27 10:23:35,200,259.0
2025-05-27 10:24:05,200,259.0
2025-05-27 10:24:35,200,259.0
2025-05-27 10:25:05,200,259.0
2025-05-27 10:25:35,200,259.0
2025-05-27 10:26:05,200,259.0
2025-05-27 10:26:35,200,259.0
2025-05-27 10:27:05,200,259.0
2025-05-27 10:27:35,200,259.0
2025-05-27 10:28:05,200,259.0
2025-05-27 10:28:35,200,259.0
2025-05-27 10:29:05,200,259.0
2025-05-27 10:29:35,200,259.0
2025-05-27 10:30:05,200,259.0
2025-05-27 10:30:35,200,259.0
2025-05-27 10:31:05,200,259.0
2025-05-27 10:31:35,200,259.0
2025-05-27 10:32:05,200,259.0
2025-05-27 10:32:35,200,259.0
2025-05-27 10:33:05,200,259.0
2025-05-27 10:33:35,200,259.0
2025-05-27 10:34:05,200,259.0
2025-05-27 10:34:35,200,259.0
2025-05-27 10:35:05,200,259.0
2025-05-27 10:35:35,200,259.0
2025-05-27 10:36:05,200,259.0
2025-05-27 10:36:35,200,259.0
2025-05-27 10:37:05,200,259.0
2025-05-27 10:37:35,200,259.0
2025-05-27 10:38:05,200,259.0
2025-05-27 10:38:35,200,259.0
2025-05-27 10:39:05,200,259.0
2025-05-27 10:39:35,200,259.0
2025-05-27 10:40:05,200,259.0
2025-05-27 10:40:35,200,259.0
2025-05-27 10:41:05,200,259.0
2025-05-27 10:41:35,200,259.0
2025-05-27 10:42:05,200,259.0
2025-05-27 10:42:35,200,259.0
2025-05-27 10:43:05,200,259.0
2025-05-27 10:43:35,200,259.0
2025-05-27 10:44:05,200,259.0
2025-05-27 10:44:35,200,259.0
2025-05-27 10:45:05,200,259.0
2025-05-27 10:45:35,200,259.0
2025-05-27 10:46:05,200,259.0
2025-05-27 10:46:35,200,301.0
2025-05-27 03:07:05,202,63.0
2025-05-27 03:07:35,202,660.0
2025-05-27 03:08:05,202,1239.0
2025-05-27 03:08:35,202,1808.0
2025-05-27 03:09:05,202,2388.0
2025-05-27 03:09:35,202,2950.0
2025-05-27 03:10:05,202,3544.0
2025-05-27 03:10:35,202,4115.0
2025-05-27 03:11:05,202,4689.0
2025-05-27 03:11:35,202,5279.0
2025-05-27 03:12:05,202,5853.0
2025-05-27 03:12:35,202,6452.0
2025-05-27 03:13:05,202,7024.0
2025-05-27 03:13:35,202,7599.0
2025-05-27 03:14:05,202,8187.0
2025-05-27 03:14:35,202,8777.0
2025-05-27 03:15:05,202,9346.0
2025-05-27 03:15:35,202,9917.0
2025-05-27 03:16:05,202,10469.0
2025-05-27 03:16:35,202,11050.0
2025-05-27 03:17:05,202,11568.0
2025-05-27 03:17:35,202,12083.0
2025-05-27 03:18:05,202,12654.0
2025-05-27 03:18:35,202,13248.0
2025-05-27 03:19:05,202,13838.0
2025-05-27 03:19:35,202,14439.0
2025-05-27 03:20:05,202,15033.0
2025-05-27 03:20:35,202,15627.0
2025-05-27 03:21:05,202,16197.0
2025-05-27 03:21:35,202,16772.0
2025-05-27 03:22:05,202,17356.0
2025-05-27 03:22:35,202,17975.0
2025-05-27 03:23:05,202,18613.0
2025-05-27 03:23:35,202,19250.0
2025-05-27 03:24:05,202,19970.0
2025-05-27 03:24:35,202,20600.0
2025-05-27 03:25:05,202,21194.0
2025-05-27 03:25:35,202,21779.0
2025-05-27 03:26:05,202,22389.0
2025-05-27 03:26:35,202,22971.0
2025-05-27 03:27:05,202,23553.0
2025-05-27 03:27:35,202,24014.0
2025-05-27 03:28:05,202,24601.0
2025-05-27 03:28:35,202,25186.0
2025-05-27 03:29:05,202,25771.0
2025-05-27 03:29:35,202,26369.0
2025-05-27 03:30:05,202,26951.0
2025-05-27 03:30:35,202,27555.0
2025-05-27 03:31:05,202,28151.0
2025-05-27 03:31:35,202,28736.0
2025-05-27 03:32:05,202,29337.0
2025-05-27 03:32:35,202,29916.0
2025-05-27 03:33:05,202,30517.0
2025-05-27 03:33:35,202,31101.0
2025-05-27 03:34:05,202,31718.0
2025-05-27 03:34:35,202,32302.0
2025-05-27 03:35:05,202,32872.0
2025-05-27 03:35:35,202,33436.0
2025-05-27 03:36:05,202,34033.0
2025-05-27 03:36:35,202,34616.0
2025-05-27 03:37:05,202,35195.0
2025-05-27 03:37:35,202,35663.0
2025-05-27 03:38:05,202,36245.0
2025-05-27 03:38:35,202,36831.0
2025-05-27 03:39:05,202,37425.0
2025-05-27 03:39:35,202,38005.0
2025-05-27 03:40:05,202,38609.0
2025-05-27 03:40:35,202,39190.0
2025-05-27 03:41:05,202,39765.0
2025-05-27 03:41:35,202,40339.0
2025-05-27 03:42:05,202,40946.0
2025-05-27 03:42:35,202,41551.0
2025-05-27 03:43:05,202,42141.0
2025-05-27 03:43:35,202,42736.0
2025-05-27 03:44:05,202,43324.0
2025-05-27 03:44:35,202,43897.0
2025-05-27 03:45:05,202,44460.0
2025-05-27 03:45:35,202,45029.0
2025-05-27 03:46:05,202,45632.0
2025-05-27 03:46:35,202,46210.0
2025-05-27 03:47:05,202,46769.0
2025-05-27 03:47:35,202,47268.0
2025-05-27 03:48:05,202,47848.0
2025-05-27 03:48:35,202,48430.0
2025-05-27 03:49:05,202,49006.0
2025-05-27 03:49:35,202,49593.0
2025-05-27 03:50:05,202,50187.0
2025-05-27 03:50:35,202,50743.0
2025-05-27 03:51:05,202,51308.0
2025-05-27 03:51:35,202,51912.0
2025-05-27 03:52:05,202,52478.0
2025-05-27 03:52:35,202,53056.0
2025-05-27 03:53:05,202,53642.0
2025-05-27 03:53:35,202,54206.0
2025-05-27 03:54:05,202,54762.0
2025-05-27 03:54:35,202,55343.0
2025-05-27 03:55:05,202,55920.0
2025-05-27 03:55:35,202,56511.0
2025-05-27 03:56:05,202,57100.0
2025-05-27 03:56:35,202,57662.0
2025-05-27 03:57:05,202,58235.0
2025-05-27 03:57:35,202,58724.0
2025-05-27 03:58:05,202,59303.0
2025-05-27 03:58:35,202,59892.0
2025-05-27 03:59:05,202,60470.0
2025-05-27 03:59:35,202,61065.0
2025-05-27 04:00:05,202,61645.0
2025-05-27 04:00:35,202,62232.0
2025-05-27 04:01:05,202,62805.0
2025-05-27 04:01:35,202,63377.0
2025-05-27 04:02:05,202,63950.0
2025-05-27 04:02:35,202,64539.0
2025-05-27 04:03:05,202,65129.0
2025-05-27 04:03:35,202,65713.0
2025-05-27 04:04:05,202,66292.0
2025-05-27 04:04:35,202,66898.0
2025-05-27 04:05:05,202,67490.0
2025-05-27 04:05:35,202,68060.0
2025-05-27 04:06:05,202,68655.0
2025-05-27 04:06:35,202,69229.0
2025-05-27 04:07:05,202,69797.0
2025-05-27 04:07:35,202,70271.0
2025-05-27 04:08:05,202,70837.0
2025-05-27 04:08:35,202,71396.0
2025-05-27 04:09:05,202,71986.0
2025-05-27 04:09:35,202,72555.0
2025-05-27 04:10:05,202,73102.0
2025-05-27 04:10:35,202,73677.0
2025-05-27 04:11:05,202,74235.0
2025-05-27 04:11:35,202,74818.0
2025-05-27 04:12:05,202,75421.0
2025-05-27 04:12:35,202,76029.0
2025-05-27 04:13:05,202,76619.0
2025-05-27 04:13:35,202,77205.0
2025-05-27 04:14:05,202,77792.0
2025-05-27 04:14:35,202,78375.0
2025-05-27 04:15:05,202,78957.0
2025-05-27 04:15:35,202,79537.0
2025-05-27 04:16:05,202,80130.0
2025-05-27 04:16:35,202,80730.0
2025-05-27 04:17:05,202,81296.0
2025-05-27 04:17:35,202,81871.0
2025-05-27 04:18:05,202,82349.0
2025-05-27 04:18:35,202,82950.0
2025-05-27 04:19:05,202,83519.0
2025-05-27 04:19:35,202,84095.0
2025-05-27 04:20:05,202,84686.0
2025-05-27 04:20:35,202,85262.0
2025-05-27 04:21:05,202,85850.0
2025-05-27 04:21:35,202,86446.0
2025-05-27 04:22:05,202,87051.0
2025-05-27 04:22:35,202,87636.0
2025-05-27 04:23:05,202,88221.0
2025-05-27 04:23:35,202,88808.0
2025-05-27 04:24:05,202,89388.0
2025-05-27 04:24:35,202,89956.0
2025-05-27 04:25:05,202,90545.0
2025-05-27 04:25:35,202,91127.0
2025-05-27 04:26:05,202,91711.0
2025-05-27 04:26:35,202,92298.0
2025-05-27 04:27:05,202,92886.0
2025-05-27 04:27:35,202,93452.0
2025-05-27 04:28:05,202,93950.0
2025-05-27 04:28:35,202,94517.0
2025-05-27 04:29:05,202,95078.0
2025-05-27 04:29:35,202,95658.0
2025-05-27 04:30:05,202,96218.0
2025-05-27 04:30:35,202,96805.0
2025-05-27 04:31:05,202,97388.0
2025-05-27 04:31:35,202,97959.0
2025-05-27 04:32:05,202,98521.0
2025-05-27 04:32:35,202,99122.0
2025-05-27 04:33:05,202,99691.0
2025-05-27 04:33:35,202,100070.0
2025-05-27 04:34:05,202,100070.0
2025-05-27 04:34:35,202,100070.0
2025-05-27 04:35:05,202,100070.0
2025-05-27 04:35:35,202,100070.0
2025-05-27 04:36:05,202,100070.0
2025-05-27 04:36:35,202,100070.0
2025-05-27 04:37:05,202,100070.0
2025-05-27 04:37:35,202,100070.0
2025-05-27 04:38:05,202,100070.0
2025-05-27 04:38:35,202,100070.0
2025-05-27 04:39:05,202,100070.0
2025-05-27 04:39:35,202,100070.0
2025-05-27 04:40:05,202,100070.0
2025-05-27 04:40:35,202,100070.0
2025-05-27 04:41:05,202,100070.0
2025-05-27 04:41:35,202,100070.0
2025-05-27 04:42:05,202,100070.0
2025-05-27 04:42:35,202,100070.0
2025-05-27 04:43:05,202,100070.0
2025-05-27 04:43:35,202,100070.0
2025-05-27 04:44:05,202,100070.0
2025-05-27 04:44:35,202,100070.0
2025-05-27 04:45:05,202,100070.0
2025-05-27 04:45:35,202,100070.0
2025-05-27 04:46:05,202,100070.0
2025-05-27 04:46:35,202,100070.0
2025-05-27 04:47:05,202,100070.0
2025-05-27 04:47:35,202,100070.0
2025-05-27 04:48:05,202,100070.0
2025-05-27 04:48:35,202,100070.0
2025-05-27 04:49:05,202,100070.0
2025-05-27 04:49:35,202,100070.0
2025-05-27 04:50:05,202,100070.0
2025-05-27 04:50:35,202,100070.0
2025-05-27 04:51:05,202,100070.0
2025-05-27 04:51:35,202,100070.0
2025-05-27 04:52:05,202,100070.0
2025-05-27 04:52:35,202,100070.0
2025-05-27 04:53:05,202,100070.0
2025-05-27 04:53:35,202,100070.0
2025-05-27 04:54:05,202,100070.0
2025-05-27 04:54:35,202,100070.0
2025-05-27 04:55:05,202,100070.0
2025-05-27 04:55:35,202,100070.0
2025-05-27 04:56:05,202,100070.0
2025-05-27 04:56:35,202,100070.0
2025-05-27 04:57:05,202,100070.0
2025-05-27 04:57:35,202,100070.0
2025-05-27 04:58:05,202,100070.0
2025-05-27 04:58:35,202,100070.0
2025-05-27 04:59:05,202,100070.0
2025-05-27 04:59:35,202,100070.0
2025-05-27 05:00:05,202,100070.0
2025-05-27 05:00:35,202,100070.0
2025-05-27 05:01:05,202,100070.0
2025-05-27 05:01:35,202,100070.0
2025-05-27 05:02:05,202,100070.0
2025-05-27 05:02:35,202,100070.0
2025-05-27 05:03:05,202,100070.0
2025-05-27 05:03:35,202,100070.0
2025-05-27 05:04:05,202,100070.0
2025-05-27 05:04:35,202,100070.0
2025-05-27 05:05:05,202,100070.0
2025-05-27 05:05:35,202,100070.0
2025-05-27 05:06:05,202,100070.0
2025-05-27 05:06:35,202,100070.0
2025-05-27 05:07:05,202,100070.0
2025-05-27 05:07:35,202,100070.0
2025-05-27 05:08:05,202,100070.0
2025-05-27 05:08:35,202,100070.0
2025-05-27 05:09:05,202,100070.0
2025-05-27 05:09:35,202,100070.0
2025-05-27 05:10:05,202,100070.0
2025-05-27 05:10:35,202,100070.0
2025-05-27 05:11:05,202,100070.0
2025-05-27 05:11:35,202,100070.0
2025-05-27 05:12:05,202,100070.0
2025-05-27 05:12:35,202,100070.0
2025-05-27 05:13:05,202,100070.0
2025-05-27 05:13:35,202,100070.0
2025-05-27 05:14:05,202,100070.0
2025-05-27 05:14:35,202,100070.0
2025-05-27 05:15:05,202,100070.0
2025-05-27 05:15:35,202,100070.0
2025-05-27 05:16:05,202,100070.0
2025-05-27 05:16:35,202,100070.0
2025-05-27 05:17:05,202,100070.0
2025-05-27 05:17:35,202,100070.0
2025-05-27 05:18:05,202,100070.0
2025-05-27 05:18:35,202,100070.0
2025-05-27 05:19:05,202,100070.0
2025-05-27 05:19:35,202,100070.0
2025-05-27 05:20:05,202,100070.0
2025-05-27 05:20:35,202,100070.0
2025-05-27 05:21:05,202,100070.0
2025-05-27 05:21:35,202,100070.0
2025-05-27 05:22:05,202,100070.0
2025-05-27 05:22:35,202,100070.0
2025-05-27 05:23:05,202,100070.0
2025-05-27 05:23:35,202,100070.0
2025-05-27 05:24:05,202,100070.0
2025-05-27 05:24:35,202,100070.0
2025-05-27 05:25:05,202,100070.0
2025-05-27 05:25:35,202,100070.0
2025-05-27 05:26:05,202,100070.0
2025-05-27 05:26:35,202,100070.0
2025-05-27 05:27:05,202,100070.0
2025-05-27 05:27:35,202,100070.0
2025-05-27 05:28:05,202,100070.0
2025-05-27 05:28:35,202,100070.0
2025-05-27 05:29:05,202,100070.0
2025-05-27 05:29:35,202,100070.0
2025-05-27 05:30:05,202,100070.0
2025-05-27 05:30:35,202,100070.0
2025-05-27 05:31:05,202,100070.0
2025-05-27 05:31:35,202,100070.0
2025-05-27 05:32:05,202,100070.0
2025-05-27 05:32:35,202,100070.0
2025-05-27 05:33:05,202,100070.0
2025-05-27 05:33:35,202,100070.0
2025-05-27 05:34:05,202,100070.0
2025-05-27 05:34:35,202,100070.0
2025-05-27 05:35:05,202,100070.0
2025-05-27 05:35:35,202,100070.0
2025-05-27 05:36:05,202,100070.0
2025-05-27 05:36:35,202,100070.0
2025-05-27 05:37:05,202,100070.0
2025-05-27 05:37:35,202,100070.0
2025-05-27 05:38:05,202,100070.0
2025-05-27 05:38:35,202,100070.0
2025-05-27 05:39:05,202,100070.0
2025-05-27 05:39:35,202,100070.0
2025-05-27 05:40:05,202,100070.0
2025-05-27 05:40:35,202,100070.0
2025-05-27 05:41:05,202,100070.0
2025-05-27 05:41:35,202,100070.0
2025-05-27 05:42:05,202,100070.0
2025-05-27 05:42:35,202,100070.0
2025-05-27 05:43:05,202,100070.0
2025-05-27 05:43:35,202,100070.0
2025-05-27 05:44:05,202,100070.0
2025-05-27 05:44:35,202,100070.0
2025-05-27 05:45:05,202,100070.0
2025-05-27 05:45:35,202,100070.0
2025-05-27 05:46:05,202,100070.0
2025-05-27 05:46:35,202,100070.0
2025-05-27 05:47:05,202,100070.0
2025-05-27 05:47:35,202,100070.0
2025-05-27 05:48:05,202,100070.0
2025-05-27 05:48:35,202,100070.0
2025-05-27 05:49:05,202,100070.0
2025-05-27 05:49:35,202,100070.0
2025-05-27 05:50:05,202,100070.0
2025-05-27 05:50:35,202,100070.0
2025-05-27 05:51:05,202,100070.0
2025-05-27 05:51:35,202,100070.0
2025-05-27 05:52:05,202,100070.0
2025-05-27 05:52:35,202,100070.0
2025-05-27 05:53:05,202,100070.0
2025-05-27 05:53:35,202,100070.0
2025-05-27 05:54:05,202,100070.0
2025-05-27 05:54:35,202,100070.0
2025-05-27 05:55:05,202,100070.0
2025-05-27 05:55:35,202,100070.0
2025-05-27 05:56:05,202,100070.0
2025-05-27 05:56:35,202,100070.0
2025-05-27 05:57:05,202,100070.0
2025-05-27 05:57:35,202,100070.0
2025-05-27 05:58:05,202,100070.0
2025-05-27 05:58:35,202,100070.0
2025-05-27 05:59:05,202,100070.0
2025-05-27 05:59:35,202,100070.0
2025-05-27 06:00:05,202,100070.0
2025-05-27 06:00:35,202,100070.0
2025-05-27 06:01:05,202,100070.0
2025-05-27 06:01:35,202,100070.0
2025-05-27 06:02:05,202,100070.0
2025-05-27 06:02:35,202,100070.0
2025-05-27 06:03:05,202,100070.0
2025-05-27 06:03:35,202,100070.0
2025-05-27 06:04:05,202,100070.0
2025-05-27 06:04:35,202,100070.0
2025-05-27 06:05:05,202,100070.0
2025-05-27 06:05:35,202,100070.0
2025-05-27 06:06:05,202,100070.0
2025-05-27 06:06:35,202,100070.0
2025-05-27 06:07:05,202,100070.0
2025-05-27 06:07:35,202,100070.0
2025-05-27 06:08:05,202,100070.0
2025-05-27 06:08:35,202,100070.0
2025-05-27 06:09:05,202,100070.0
2025-05-27 06:09:35,202,100070.0
2025-05-27 06:10:05,202,100070.0
2025-05-27 06:10:35,202,100070.0
2025-05-27 06:11:05,202,100070.0
2025-05-27 06:11:35,202,100070.0
2025-05-27 06:12:05,202,100070.0
2025-05-27 06:12:35,202,100070.0
2025-05-27 06:13:05,202,100070.0
2025-05-27 06:13:35,202,100070.0
2025-05-27 06:14:05,202,100070.0
2025-05-27 06:14:35,202,100070.0
2025-05-27 06:15:05,202,100070.0
2025-05-27 06:15:35,202,100070.0
2025-05-27 06:16:05,202,100070.0
2025-05-27 06:16:35,202,100070.0
2025-05-27 06:17:05,202,100070.0
2025-05-27 06:17:35,202,100070.0
2025-05-27 06:18:05,202,100070.0
2025-05-27 06:18:35,202,100070.0
2025-05-27 06:19:05,202,100070.0
2025-05-27 06:19:35,202,100070.0
2025-05-27 06:20:05,202,100070.0
2025-05-27 06:20:35,202,100070.0
2025-05-27 06:21:05,202,100070.0
2025-05-27 06:21:35,202,100070.0
2025-05-27 06:22:05,202,100070.0
2025-05-27 06:22:35,202,100070.0
2025-05-27 06:23:05,202,100070.0
2025-05-27 06:23:35,202,100070.0
2025-05-27 06:24:05,202,100070.0
2025-05-27 06:24:35,202,100070.0
2025-05-27 06:25:05,202,100070.0
2025-05-27 06:25:35,202,100070.0
2025-05-27 06:26:05,202,100070.0
2025-05-27 06:26:35,202,100070.0
2025-05-27 06:27:05,202,100070.0
2025-05-27 06:27:35,202,100070.0
2025-05-27 06:28:05,202,100070.0
2025-05-27 06:28:35,202,100070.0
2025-05-27 06:29:05,202,100070.0
2025-05-27 06:29:35,202,100070.0
2025-05-27 06:30:05,202,100070.0
2025-05-27 06:30:35,202,100070.0
2025-05-27 06:31:05,202,100070.0
2025-05-27 06:31:35,202,100070.0
2025-05-27 06:32:05,202,100070.0
2025-05-27 06:32:35,202,100070.0
2025-05-27 06:33:05,202,100070.0
2025-05-27 06:33:35,202,100070.0
2025-05-27 06:34:05,202,100070.0
2025-05-27 06:34:35,202,100070.0
2025-05-27 06:35:05,202,100070.0
2025-05-27 06:35:35,202,100070.0
2025-05-27 06:36:05,202,100070.0
2025-05-27 06:36:35,202,100070.0
2025-05-27 06:37:05,202,100070.0
2025-05-27 06:37:35,202,100070.0
2025-05-27 06:38:05,202,100070.0
2025-05-27 06:38:35,202,100070.0
2025-05-27 06:39:05,202,100070.0
2025-05-27 06:39:35,202,100070.0
2025-05-27 06:40:05,202,100070.0
2025-05-27 06:40:35,202,100070.0
2025-05-27 06:41:05,202,100070.0
2025-05-27 06:41:35,202,100070.0
2025-05-27 06:42:05,202,100070.0
2025-05-27 06:42:35,202,100070.0
2025-05-27 06:43:05,202,100070.0
2025-05-27 06:43:35,202,100070.0
2025-05-27 06:44:05,202,100070.0
2025-05-27 06:44:35,202,100070.0
2025-05-27 06:45:05,202,100070.0
2025-05-27 06:45:35,202,100070.0
2025-05-27 06:46:05,202,100070.0
2025-05-27 06:46:35,202,100070.0
2025-05-27 06:47:05,202,100070.0
2025-05-27 06:47:35,202,100070.0
2025-05-27 06:48:05,202,100070.0
2025-05-27 06:48:35,202,100070.0
2025-05-27 06:49:05,202,100070.0
2025-05-27 06:49:35,202,100070.0
2025-05-27 06:50:05,202,100070.0
2025-05-27 06:50:35,202,100070.0
2025-05-27 06:51:05,202,100070.0
2025-05-27 06:51:35,202,100070.0
2025-05-27 06:52:05,202,100070.0
2025-05-27 06:52:35,202,100070.0
2025-05-27 06:53:05,202,100070.0
2025-05-27 06:53:35,202,100070.0
2025-05-27 06:54:05,202,100070.0
2025-05-27 06:54:35,202,100070.0
2025-05-27 06:55:05,202,100070.0
2025-05-27 06:55:35,202,100070.0
2025-05-27 06:56:05,202,100070.0
2025-05-27 06:56:35,202,100070.0
2025-05-27 06:57:05,202,100070.0
2025-05-27 06:57:35,202,100070.0
2025-05-27 06:58:05,202,100070.0
2025-05-27 06:58:35,202,100070.0
2025-05-27 06:59:05,202,100070.0
2025-05-27 06:59:35,202,100070.0
2025-05-27 07:00:05,202,100070.0
2025-05-27 07:00:35,202,100070.0
2025-05-27 07:01:05,202,100070.0
2025-05-27 07:01:35,202,100070.0
2025-05-27 07:02:05,202,100070.0
2025-05-27 07:02:35,202,100070.0
2025-05-27 07:03:05,202,100070.0
2025-05-27 07:03:35,202,100070.0
2025-05-27 07:04:05,202,100070.0
2025-05-27 07:04:35,202,100070.0
2025-05-27 07:05:05,202,100070.0
2025-05-27 07:05:35,202,100070.0
2025-05-27 07:06:05,202,100070.0
2025-05-27 07:06:35,202,100070.0
2025-05-27 07:07:05,202,100070.0
2025-05-27 07:07:35,202,100070.0
2025-05-27 07:08:05,202,100070.0
2025-05-27 07:08:35,202,100070.0
2025-05-27 07:09:05,202,100070.0
2025-05-27 07:09:35,202,100070.0
2025-05-27 07:10:05,202,100070.0
2025-05-27 07:10:35,202,100070.0
2025-05-27 07:11:05,202,100070.0
2025-05-27 07:11:35,202,100070.0
2025-05-27 07:12:05,202,100070.0
2025-05-27 07:12:35,202,100070.0
2025-05-27 07:13:05,202,100070.0
2025-05-27 07:13:35,202,100070.0
2025-05-27 07:14:05,202,100070.0
2025-05-27 07:14:35,202,100070.0
2025-05-27 07:15:05,202,100070.0
2025-05-27 07:15:35,202,100070.0
2025-05-27 07:16:05,202,100070.0
2025-05-27 07:16:35,202,100070.0
2025-05-27 07:17:05,202,100070.0
2025-05-27 07:17:35,202,100070.0
2025-05-27 07:18:05,202,100070.0
2025-05-27 07:18:35,202,100070.0
2025-05-27 07:19:05,202,100070.0
2025-05-27 07:19:35,202,100070.0
2025-05-27 07:20:05,202,100070.0
2025-05-27 07:20:35,202,100070.0
2025-05-27 07:21:05,202,100070.0
2025-05-27 07:21:35,202,100070.0
2025-05-27 07:22:05,202,100070.0
2025-05-27 07:22:35,202,100070.0
2025-05-27 07:23:05,202,100070.0
2025-05-27 07:23:35,202,100070.0
2025-05-27 07:24:05,202,100070.0
2025-05-27 07:24:35,202,100070.0
2025-05-27 07:25:05,202,100070.0
2025-05-27 07:25:35,202,100070.0
2025-05-27 07:26:05,202,100070.0
2025-05-27 07:26:35,202,100070.0
2025-05-27 07:27:05,202,100070.0
2025-05-27 07:27:35,202,100070.0
2025-05-27 07:28:05,202,100070.0
2025-05-27 07:28:35,202,100070.0
2025-05-27 07:29:05,202,100070.0
